file,total_tokens,execution_time,tokens_per_second,total_cost
ex00_writer0001.bpmn,32404,14.946179151535034,2168.045737406538,0.0035614
ex01_writer0001.bpmn,32488,16.622336864471436,1954.478498714571,0.0035848
ex02_writer0001.bpmn,32854,18.286679983139038,1796.608243283775,0.0036931999999999998
ex03_writer0001.bpmn,34489,0.09200286865234375,374868.74599883903,0.0041647
ex03_writer0001_1_0.bpmn,36872,37.012701749801636,996.1985550054478,0.0044214
ex03_writer0001_1_1.bpmn,36964,35.38685894012451,1044.5685519176498,0.0044306
ex03_writer0001_1_2.bpmn,36964,0.0019991397857666016,18489952.660226595,0.0044306
ex03_writer0001_2_0.bpmn,36872,0.002001523971557617,18421962.72638475,0.0044214
ex03_writer0001_2_1.bpmn,36964,0.002010822296142578,18382529.411429927,0.0044306
ex04_writer0008.bpmn,33614,20.264873504638672,1658.732288277333,0.0038972
ex05_writer0013.bpmn,33710,28.11361289024353,1199.0632485267884,0.0039404
ex07_writer0000.bpmn,33136,0.09723401069641113,340786.10727535316,0.0037462
ex07_writer0000_1_0.bpmn,34040,20.33274507522583,1674.1467949389478,0.0038401999999999998
ex07_writer0000_1_1.bpmn,34084,18.520259380340576,1840.3629938455654,0.0038624
ex07_writer0000_1_2.bpmn,34196,23.751019954681396,1439.7697473728856,0.0038773999999999996
ex07_writer0000_2_0.bpmn,34040,0.002034425735473633,16731994.393530997,0.0038401999999999998
ex07_writer0000_2_1.bpmn,34084,0.0030066967010498047,11336028.668305447,0.0038624
ex08_writer0000.bpmn,33009,16.635454416275024,1984.2559856799694,0.0036733
ex08_writer0000_1_0.bpmn,33434,15.673118591308594,2133.2065986242565,0.0037186
ex09_writer0002.bpmn,33419,0.019821882247924805,1685965.0149268094,0.0037761
ex09_writer0002_1_0.bpmn,34259,22.99241042137146,1490.0134162600125,0.0039043
ex09_writer0002_1_1.bpmn,34421,32.85248780250549,1047.7440919215526,0.0039237
ex09_writer0002_1_2.bpmn,34441,22.16455864906311,1553.8770947489998,0.0039257
ex09_writer0002_2_0.bpmn,34259,0.0020780563354492188,16486078.56080771,0.0039043
ex09_writer0002_2_1.bpmn,34421,0.0020074844360351562,17146334.67743468,0.0039237
ex10_writer0000.bpmn,36222,0.07960271835327148,455034.71174500865,0.0046882
ex10_writer0000_1_0.bpmn,39899,41.49160051345825,961.6163152602013,0.0049645
ex10_writer0000_1_1.bpmn,39376,43.52998328208923,904.5719072490795,0.0049114
ex10_writer0000_1_2.bpmn,39376,0.002010822296142578,19582038.689115483,0.0049114
ex10_writer0000_2_0.bpmn,39899,0.0030045509338378906,13279521.924773846,0.0049645
ex10_writer0000_2_1.bpmn,39376,0.0038771629333496094,10155879.61529947,0.0049114
