total_emissions,node
4.811937912246788e-08,generate_query_node
1.5410187535714775e-07,cache_context_node
0.0003298782773700128,model_generation_node
7.799729631267152e-05,model_validation_node
0.0002558637252727697,model_validation_node
0.00020105527282332419,model_validation_node
2.4685418818136396e-07,model_generation_node
1.1410684722892825e-07,model_validation_node
4.864554033684146e-07,model_validation_node
2.1358887876150372e-07,model_validation_node
0.001147744387814038,FILE_ex09_writer0002.bpmn
