file,total_tokens,execution_time,tokens_per_second,total_cost
ex00_writer0001.bpmn,12873,44.20055079460144,291.24071461960784,0.03279
ex01_writer0001.bpmn,12922,36.8172881603241,350.9764202004782,0.03304
ex02_writer0001.bpmn,13397,0.0020067691802978516,6675904.798384222,0.03587
ex02_writer0001_1_0.bpmn,14246,48.181413888931274,295.6741791106453,0.037492
ex02_writer0001_1_1.bpmn,14319,50.99044871330261,280.81729738268405,0.038006
ex02_writer0001_1_2.bpmn,14369,55.24590492248535,260.0916759379888,0.037961999999999996
ex02_writer0001_2_0.bpmn,14246,0.00200653076171875,7099816.395437262,0.037492
ex02_writer0001_2_1.bpmn,14319,0.0010056495666503906,14238558.315789474,0.038006
ex03_writer0001.bpmn,13803,0.0019996166229248047,6902823.192082985,0.037902
ex03_writer0001_1_0.bpmn,14886,57.92057490348816,257.00711750192795,0.040064
ex03_writer0001_1_1.bpmn,14744,50.669949769973755,290.9811449771176,0.039216
ex03_writer0001_1_2.bpmn,14594,52.46317195892334,278.17608915119627,0.038884
ex03_writer0001_2_0.bpmn,14886,0.0009868144989013672,15084901.991785455,0.040064
ex03_writer0001_2_1.bpmn,14744,0.0009996891021728516,14748585.303124255,0.039216
ex04_writer0008.bpmn,13185,44.6243417263031,295.46654336927315,0.034066
ex05_writer0013.bpmn,13032,42.5239953994751,306.4622662469967,0.033476
ex05_writer0013_1_0.bpmn,13410,64.82104134559631,206.87726888718092,0.034156
ex07_writer0000.bpmn,14155,0.002007007598876953,7052788.443810881,0.039722
ex07_writer0000_1_0.bpmn,15467,67.06422472000122,230.62966976172507,0.042494000000000004
ex07_writer0000_1_1.bpmn,15419,62.36253786087036,247.24779537355417,0.042058
ex07_writer0000_1_2.bpmn,15496,61.80450510978699,250.7260590870122,0.042864
ex07_writer0000_2_0.bpmn,15467,0.0020003318786621094,7732216.921096544,0.042494000000000004
ex07_writer0000_2_1.bpmn,15419,0.0020003318786621094,7708220.902979738,0.042058
ex08_writer0000.bpmn,13494,47.65102291107178,283.1838473894472,0.035
ex08_writer0000_1_0.bpmn,13731,42.588194847106934,322.41328962861087,0.035482
ex08_writer0000_1_1.bpmn,13755,43.209675312042236,318.3314824901398,0.035554
ex09_writer0002.bpmn,14371,0.0009987354278564453,14389196.17665314,0.03987
ex09_writer0002_1_0.bpmn,15304,0.001094818115234375,13978577.616724739,0.04174
ex10_writer0000.bpmn,12666,0.0009975433349609375,12697192.74952199,0.031124
ex10_writer0000_1_0.bpmn,12699,34.5482017993927,367.57340002058305,0.031509999999999996
ex10_writer0000_1_1.bpmn,12513,28.225797653198242,443.31785247465496,0.030073999999999997
ex10_writer0000_1_2.bpmn,12260,30.8360915184021,397.58605569981466,0.029628
ex10_writer0000_2_0.bpmn,12699,0.001001119613647461,12684797.927125506,0.031509999999999996
ex10_writer0000_2_1.bpmn,12513,0.002002239227294922,6249502.971183615,0.030073999999999997
