file,total_tokens,execution_time,tokens_per_second,total_cost
ex00_writer0001.bpmn,29710,18.312501430511475,1622.388951762675,0.08481250000000001
ex01_writer0001.bpmn,28958,17.323397636413574,1671.6120363785121,0.07723250000000001
ex02_writer0001.bpmn,29020,8.241371393203735,3521.25861284827,0.077785
ex03_writer0001.bpmn,29883,41.17459440231323,725.7630690424273,0.0857775
ex03_writer0001_1_0.bpmn,30005,36.513530015945435,821.7501837509777,0.086075
ex04_writer0008.bpmn,29284,18.544444799423218,1579.1251944577393,0.07958500000000002
ex05_writer0013.bpmn,29555,18.22624969482422,1621.5623342630302,0.082805
ex07_writer0000.bpmn,29214,19.3008451461792,1513.6124754507557,0.07859250000000001
ex08_writer0000.bpmn,29364,22.2631573677063,1318.9503858331339,0.07875750000000001
ex09_writer0002.bpmn,30015,18.28472089767456,1641.5344903523953,0.08451750000000001
ex10_writer0000.bpmn,29388,26.846290826797485,1094.676362913622,0.08091000000000001
