file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,235.77158546447754
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,124.4663314819336
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,193.34182476997375
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,153.3028542995453
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,142.7525770664215
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,146.20200872421265
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,68.18628072738647
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,75.38484740257263
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,39.4501268863678
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,153.6812391281128
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,173.55039978027344
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,60.75922989845276
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,46.05988788604736
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,45.098814249038696
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,78.19706130027771
TOTAL_APP,1737.2321944236755
