file,total_tokens,execution_time,tokens_per_second,total_cost
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,7609,18.707852363586426,406.7276057197461,0.018146
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,7533,21.593133211135864,348.8609052860903,0.018841999999999998
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_0.hepsy,6448,34.663620948791504,186.01634288367094,0.017572
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_1.hepsy,6808,33.227598905563354,204.88991754562574,0.019188
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,7772,0.0009996891021728516,7774417.049367994,0.020004
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_0.hepsy,6615,23.04436945915222,287.05493598883476,0.017641999999999998
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_1.hepsy,6444,20.477938413619995,314.6801142694158,0.01694
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_2.hepsy,6103,22.746237754821777,268.30810729155763,0.015865999999999998
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_2_0.hepsy,6578,25.44544291496277,258.5138730728054,0.017412
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_2_1.hepsy,6541,21.7848961353302,300.2538988190065,0.017402
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,7772,0.0009615421295166016,8082849.166377387,0.020004
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_0.hepsy,6630,24.401921272277832,271.69991764263705,0.01772
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_1.hepsy,6536,21.82447600364685,299.48027154960516,0.017176
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_2.hepsy,6287,28.380939722061157,221.5219108870088,0.016042
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_2_0.hepsy,6596,27.168577909469604,242.78046580056608,0.017512
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,7137,0.0020079612731933594,3554351.4186654002,0.01671
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_0.hepsy,5777,15.916687726974487,362.9523993368008,0.014586
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_1.hepsy,5861,14.080656290054321,416.2448027468604,0.014498
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_2.hepsy,5796,15.348578691482544,377.6245420832615,0.014372
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_2_0.hepsy,5636,13.12129521369934,429.5307672153974,0.013736
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_2_1.hepsy,5703,15.464526891708374,368.7794680002646,0.014118
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,7356,0.002000570297241211,3676951.52234537,0.017751999999999997
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_0.hepsy,5720,16.300302028656006,350.9137431898019,0.014564
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_1.hepsy,6143,19.776721477508545,310.61771320318405,0.016062
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_2.hepsy,6381,21.751277923583984,293.36207382469945,0.016846
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_2_0.hepsy,5720,0.0020062923431396484,2851030.1699346406,0.014564
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_2_1.hepsy,6011,16.279329776763916,369.24124533552487,0.015274
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,7200,15.022281408309937,479.28805248030744,0.01706
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_0.hepsy,5581,22.337641716003418,249.84732367703745,0.013486
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,7521,19.312631368637085,389.43424417108656,0.018822
2024-02-14 15.51 06%20-%20Sobel-representations.aird_1_0.hepsy,6149,25.519436359405518,240.9535976186914,0.015529999999999999
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,7265,14.335914850234985,506.76919302997374,0.017202
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,7275,0.001005411148071289,7235845.767133033,0.01747
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird_1_0.hepsy,5847,16.148112773895264,362.08565557283885,0.01455
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird_1_1.hepsy,5867,16.622856378555298,352.94776459531107,0.014734
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird_1_2.hepsy,5890,18.67849373817444,315.3359196176632,0.014755999999999998
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird_2_0.hepsy,5857,15.583544254302979,375.8451803018268,0.014618
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird_2_1.hepsy,5852,14.211438417434692,411.780977273963,0.014603999999999999
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,7413,0.0010001659393310547,7411770.095828367,0.018214
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_0.hepsy,6110,21.28251314163208,287.0901551587834,0.015672
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_1.hepsy,6228,22.324060916900635,278.98149996916715,0.01632
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_2.hepsy,6285,19.27150273323059,326.1292119769432,0.016254
2024-02-14 17.00 09%20-%20Susan-representations.aird_2_0.hepsy,6094,17.31563663482666,351.9362370854581,0.015576
2024-02-14 17.00 09%20-%20Susan-representations.aird_2_1.hepsy,6063,17.652146577835083,343.47097523045755,0.015397999999999998
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,7375,15.739466905593872,468.5673310433973,0.017758
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird_1_0.hepsy,5974,14.717580318450928,405.90911486384755,0.014928
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,7281,20.551790714263916,354.27569797831006,0.017222
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,7442,19.720356941223145,377.3765364481488,0.0184
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,7236,13.620794296264648,531.2465516041449,0.017072
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird_1_0.hepsy,5647,33.66224551200867,167.75470305406364,0.013954
