File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
ex00_writer0001.bpmn,2101,0.3772969768820391,2437,0.5246732982250829,0.9658397722651484,0.6827450094131348,0.6971296149535497,0.3752209636007681,0.012190992910318622,0.009759000729485332,0.1875,0.07327586206896551,0.01056338028169014,0.006711409395973154,0.3157894736842105,0.13654618473895583,0.020905923344947737,0.013333333333333334,0.24242424242424243,0.09764309764309764,0.009345794392523366,0.006249999999999978
ex00_writer0001.bpmn,2101,0.3772969768820391,2437,0.5246732982250829,0.9658397722651484,0.6827450094131348,0.6971296149535497,0.3752209636007681,0.012190992910318622,0.009759000729485332,0.1875,0.07327586206896551,0.01056338028169014,0.006711409395973154,0.3157894736842105,0.13654618473895583,0.020905923344947737,0.013333333333333334,0.24242424242424243,0.09764309764309764,0.009345794392523366,0.006249999999999978
ex01_writer0001.bpmn,2046,0.33549853848652156,2413,0.473948114235884,0.9701568032372281,0.6685105395571563,0.8051012171003594,0.4331204319570333,0.015172428225860115,0.0,0.13496932515337423,0.05405405405405406,0.007692307692307693,0.0,0.23783783783783785,0.10256410256410256,0.015267175572519083,0.0,0.1991150442477876,0.07599999999999996,0.007547169811320753,0.0
ex01_writer0001.bpmn,2046,0.33549853848652156,2413,0.473948114235884,0.9701568032372281,0.6685105395571563,0.8051012171003594,0.4331204319570333,0.015172428225860115,0.0,0.13496932515337423,0.05405405405405406,0.007692307692307693,0.0,0.23783783783783785,0.10256410256410256,0.015267175572519083,0.0,0.1991150442477876,0.07599999999999996,0.007547169811320753,0.0
ex02_writer0001.bpmn,2937,0.30386347475705144,3326,0.4498842209725439,0.9767625049231982,0.6546658471529861,0.5006352980981845,0.20060662696878015,0.012396800055093363,0.009517337345336012,0.1358695652173913,0.050359712230215826,0.009174311926605505,0.005952380952380952,0.23923444976076555,0.0958904109589041,0.01818181818181818,0.011834319526627219,0.15555555555555556,0.05847953216374269,0.008403361344537785,0.005617977528089901
ex02_writer0001.bpmn,2937,0.30386347475705144,3326,0.4498842209725439,0.9767625049231982,0.6546658471529861,0.5006352980981845,0.20060662696878015,0.012396800055093363,0.009517337345336012,0.1358695652173913,0.050359712230215826,0.009174311926605505,0.005952380952380952,0.23923444976076555,0.0958904109589041,0.01818181818181818,0.011834319526627219,0.15555555555555556,0.05847953216374269,0.008403361344537785,0.005617977528089901
ex03_writer0001.bpmn,7248,0.24199958167747337,7956,0.37707485123708107,0.9834763948497854,0.628785058049614,0.5670604792369724,0.22201857825225946,0.015686549524386275,0.01377640496789486,0.1165644171779141,0.04716981132075472,0.01524390243902439,0.010159651669085631,0.2087912087912088,0.09009009009009009,0.03003003003003003,0.020114942528735632,0.16158536585365857,0.05409153952843271,0.013368983957219305,0.009345794392523366
ex03_writer0001.bpmn,7248,0.24199958167747337,7956,0.37707485123708107,0.9834763948497854,0.628785058049614,0.5670604792369724,0.22201857825225946,0.015686549524386275,0.01377640496789486,0.1165644171779141,0.04716981132075472,0.01524390243902439,0.010159651669085631,0.2087912087912088,0.09009009009009009,0.03003003003003003,0.020114942528735632,0.16158536585365857,0.05409153952843271,0.013368983957219305,0.009345794392523366
ex04_writer0008.bpmn,4507,0.2660804429246051,4944,0.4064825930372149,0.9879556259904912,0.6292207953503391,0.7005632945260692,0.29704804176959526,0.02813874297663251,0.007176114584806839,0.0648854961832061,0.031914893617021274,0.009009009009009009,0.004366812227074236,0.12186379928315412,0.061855670103092786,0.017857142857142856,0.008695652173913044,0.11467889908256879,0.0431034482758621,0.008368200836820106,0.004184100418409997
ex04_writer0008.bpmn,4507,0.2660804429246051,4944,0.4064825930372149,0.9879556259904912,0.6292207953503391,0.7005632945260692,0.29704804176959526,0.02813874297663251,0.007176114584806839,0.0648854961832061,0.031914893617021274,0.009009009009009009,0.004366812227074236,0.12186379928315412,0.061855670103092786,0.017857142857142856,0.008695652173913044,0.11467889908256879,0.0431034482758621,0.008368200836820106,0.004184100418409997
