total_emissions,node
4.743019875386809e-08,generate_query_node
9.245307847753636e-08,cache_context_node
0.00037219879539717506,model_generation_node
0.0001469634902962614,model_validation_node
2.586900334523181e-07,model_validation_node
1.3861498267631972e-07,model_validation_node
1.6257387201616776e-07,model_generation_node
2.10465500157869e-07,model_validation_node
1.754366240905806e-07,model_validation_node
1.6663927793160248e-07,model_validation_node
0.0007985651398752362,FILE_ex08_writer0000.bpmn
