total_emissions,node
4.889558637950338e-08,generate_query_node
6.251518656123564e-08,cache_context_node
7.238172469459234e-05,model_generation_node
7.566158866967435e-05,model_validation_node
8.261386768051162e-05,model_validation_node
0.0001323899610902314,model_validation_node
2.0561580160763573e-07,model_generation_node
2.552474448810622e-07,model_validation_node
1.4684978598526328e-07,model_validation_node
1.3711557705792794e-07,model_validation_node
0.0006436548264569201,FILE_ex00_writer0001.bpmn
