file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,180.0433189868927
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,65.25548386573792
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,43.50023674964905
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,24.694067239761353
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,46.9961884021759
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,47.979387283325195
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,43.70229125022888
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,45.18307375907898
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,42.02649521827698
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,42.20837926864624
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,40.79406380653381
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,51.84005331993103
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,40.88140559196472
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,38.90630531311035
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,46.00353503227234
TOTAL_APP,800.5458152294159
