file_name,total_emissions
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,0.00013841211341479313
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,0.000900525362571401
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,0.00015955107780247303
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,0.00011011671424722507
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,0.00014987210904069675
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,0.0005447760465497511
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,0.0003769237505105061
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,0.00013778045624693858
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,0.0004521276010894918
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,0.0001453750504178805
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,0.00043580586672797156
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,0.00014279317162880484
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,0.00015013337895810675
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,0.00015542149745420846
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,0.0003316451423772817
TOTAL_APP,0.004743812670914243
