File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,391,0.7125,502,0.809559939,0.992767599,0.839057226,0.969366149,0.879936329,0.793609203,0.72498038,0.803571429,0.64893617,0.539823009,0.484126984,0.891089109,0.787096774,0.701149425,0.652406417,0.791666667,0.638461538,0.528985507,0.482269504
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,998,0.726500411,1411,0.806367504,0.959973091,0.812919984,0.847806678,0.613040915,0.474118632,0.288319354,0.485294118,0.347826087,0.237762238,0.167664671,0.653465347,0.516129032,0.384180791,0.287179487,0.568831169,0.34375,0.221995927,0.128301887
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,1570,0.43115942,1666,0.591065292,0.99905838,0.699194519,0.927167903,0.837920739,0.760437305,0.636928453,0.408450704,0.240310078,0.158536585,0.097435897,0.58,0.3875,0.273684211,0.177570093,0.362139918,0.246212121,0.176258993,0.116838488
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,431,0.671993912,545,0.771679933,0.983277592,0.810656152,0.885705035,0.687701295,0.57345391,0.446460209,0.517241379,0.3125,0.219298246,0.147286822,0.681818182,0.476190476,0.35971223,0.256756757,0.584,0.361111111,0.251612903,0.17791411
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,546,0.632570659,696,0.751605996,0.973743775,0.836736025,0.862823865,0.56985953,0.409064969,0.259549547,0.417910448,0.243478261,0.160583942,0.103225806,0.589473684,0.391608392,0.27672956,0.187134503,0.554794521,0.293103448,0.186170213,0.116161616
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,721,0.572614108,940,0.719904648,0.956569746,0.821726104,0.823335091,0.518720166,0.384367057,0.251249575,0.393939394,0.194915254,0.110344828,0.071005917,0.565217391,0.326241135,0.198757764,0.132596685,0.492063492,0.238938053,0.148760331,0.090909091
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,1279,0.476248976,1361,0.634041409,0.995575221,0.712077709,0.833915673,0.543147049,0.41134239,0.245577067,0.446153846,0.277777778,0.181818182,0.116883117,0.617021277,0.434782609,0.307692308,0.209302326,0.290697674,0.182142857,0.130584192,0.082781457
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,642,0.561175666,798,0.694486983,0.992411924,0.797419188,0.878517532,0.633158779,0.496956188,0.344446402,0.386666667,0.209302326,0.131578947,0.087719298,0.557692308,0.346153846,0.23255814,0.161290323,0.456953642,0.238636364,0.155080214,0.103092784
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,604,0.587149692,815,0.719834995,0.953051643,0.827375321,0.858466883,0.595733693,0.471773603,0.304024884,0.36,0.206349206,0.133333333,0.087719298,0.529411765,0.342105263,0.235294118,0.161290323,0.50617284,0.260416667,0.165048544,0.096774194
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,898,0.510092744,1063,0.660274848,0.992236778,0.771944647,0.881244521,0.673148888,0.54778863,0.354200806,0.302325581,0.186206897,0.12,0.068627451,0.464285714,0.313953488,0.214285714,0.128440367,0.396825397,0.235849057,0.155555556,0.084033613
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,541,0.612741589,694,0.729961089,0.967609254,0.808458526,0.874943121,0.667648928,0.541445731,0.358509331,0.324675325,0.2,0.137254902,0.091954023,0.490196078,0.333333333,0.24137931,0.168421053,0.447368421,0.26744186,0.186813187,0.120418848
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,2258,0.356144853,2442,0.509441543,0.9957663,0.668829954,0.856192328,0.658412039,0.502361944,0.323579147,0.346153846,0.173913043,0.101796407,0.056410256,0.514285714,0.296296296,0.184782609,0.106796117,0.248587571,0.136950904,0.081481481,0.045563549
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,798,0.55143339,996,0.689526185,0.980620155,0.792140777,0.881680242,0.653447314,0.526850312,0.361264743,0.313953488,0.183673469,0.118644068,0.078817734,0.477876106,0.310344828,0.212121212,0.146118721,0.444444444,0.237442922,0.154506438,0.094262295
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,2878,0.281756925,3002,0.431654676,0.98125,0.633115905,0.763228304,0.553954741,0.406264393,0.2564993,0.417910448,0.222222222,0.130136986,0.082352941,0.589473684,0.363636364,0.23030303,0.152173913,0.188405797,0.106094808,0.063180828,0.040685225
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,1996,0.338634858,2090,0.497837578,0.987247609,0.665683613,0.824519034,0.648957,0.522324005,0.385446532,0.517857143,0.315217391,0.205357143,0.139534884,0.682352941,0.479338843,0.340740741,0.244897959,0.251592357,0.163690476,0.111428571,0.077994429
