total_emissions,node
6.181416658954559e-08,generate_query_node
1.488882703311064e-07,cache_context_node
0.0006189357267672897,model_generation_node
0.0003881327549404025,model_validation_node
0.00036237017209376344,model_validation_node
0.0003377376242845425,model_validation_node
1.825795993373009e-07,model_generation_node
0.00041111165712566776,model_validation_node
0.000395089800956414,model_validation_node
1.4503993377177346e-07,model_validation_node
0.006081104362727333,FILE_2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy
