file,total_tokens,execution_time,tokens_per_second,total_cost
ex00_writer0001.bpmn,11614,37.93149209022522,306.18357886830603,0.030303999999999998
ex01_writer0001.bpmn,11421,32.617186307907104,350.1528271686422,0.029102000000000003
ex02_writer0001.bpmn,11735,38.4781448841095,304.9783204295345,0.030966
ex02_writer0001_1_0.bpmn,13576,41.09866404533386,330.3270389768631,0.034999999999999996
ex03_writer0001.bpmn,13280,80.02649402618408,165.9450430960387,0.039832000000000006
ex03_writer0001_1_0.bpmn,16547,81.80026006698608,202.2854204430364,0.04705
ex04_writer0008.bpmn,13598,79.04939842224121,172.01901939046368,0.041611999999999996
ex05_writer0013.bpmn,12878,58.051762342453,221.8365038434393,0.03762
ex07_writer0000.bpmn,12056,0.0019996166229248047,6029155.720042923,0.032195999999999995
ex08_writer0000.bpmn,12274,41.662673473358154,294.6042338797293,0.032748
ex09_writer0002.bpmn,12651,54.065080642700195,233.9957667612972,0.034617999999999996
ex09_writer0002_1_0.bpmn,14465,50.03701090812683,289.08601328243304,0.038518
ex10_writer0000.bpmn,12034,46.04608082771301,261.3468895436871,0.0324
ex10_writer0000_1_0.bpmn,13971,51.02103090286255,273.82825773550087,0.036538
ex10_writer0000_1_1.bpmn,14120,47.29688334465027,298.539755719382,0.037164
