file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,63.00876474380493
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,172.76835083961487
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,57.62261915206909
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,25.663692474365234
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,183.70239758491516
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,43.29749393463135
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,53.29009771347046
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,75.70367193222046
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,46.12933850288391
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,57.44805192947388
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,192.9706790447235
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,41.47464895248413
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,43.15246057510376
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,96.78200626373291
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,156.7637140750885
TOTAL_APP,1311.1334009170532
