File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
DigitalCamNominal,381,0.719852941,447,0.821841371,0.998426848,0.812731687,0.977537774,0.874169933,0.76990382,0.670720797,0.814814815,0.630434783,0.486725664,0.417322835,0.897959184,0.773333333,0.654761905,0.588888889,0.8,0.626984127,0.481751825,0.415492958
DigitalCamParallel,2154,0.409701288,2234,0.573664122,1,0.675329262,0.635644146,0.445245127,0.325100898,0.204998109,0.525423729,0.301886792,0.198473282,0.140939597,0.688888889,0.463768116,0.331210191,0.247058824,0.333333333,0.206798867,0.139784946,0.096103896
FIRFIRGCD,1544,0.44057971,1690,0.596466094,0.998732573,0.711819917,0.874642991,0.610225011,0.45162759,0.252295926,0.341772152,0.178082192,0.116022099,0.070754717,0.509433962,0.302325581,0.207920792,0.13215859,0.361111111,0.179930796,0.11147541,0.063091483
RTApp,556,0.610644258,673,0.730907637,0.979375697,0.789372464,0.840012598,0.514001713,0.353014622,0.206155281,0.424242424,0.232142857,0.152671756,0.102739726,0.595744681,0.376811594,0.264900662,0.186335404,0.478873239,0.245508982,0.157303371,0.102702703
RTAppPaper,572,0.565349544,672,0.706806283,0.98473789,0.783848621,0.672592255,0.387702337,0.271128215,0.161295568,0.413793103,0.244680851,0.163636364,0.106557377,0.585365854,0.393162393,0.28125,0.192592593,0.419847328,0.218543046,0.144654088,0.090909091
RTAppPaper202,685,0.593953764,911,0.722847581,0.964764458,0.819882358,0.826489648,0.554727433,0.414599985,0.267143654,0.342465753,0.171875,0.103225806,0.061452514,0.510204082,0.293333333,0.187134503,0.115789474,0.465968586,0.230088496,0.140495868,0.083003953
HepsyExample,1501,0.385339885,1664,0.541345094,0.997057381,0.695400895,0.648721297,0.240138805,0.113506466,0.02770971,0.363636364,0.191304348,0.115107914,0.075949367,0.533333333,0.321167883,0.206451613,0.141176471,0.269662921,0.104918033,0.060126582,0.037383178
Sobel,572,0.609022556,709,0.74358047,0.980216675,0.824030803,0.895599365,0.655113068,0.503416691,0.376028462,0.373333333,0.198473282,0.128205128,0.084745763,0.54368932,0.331210191,0.227272727,0.15625,0.519736842,0.258241758,0.158163265,0.108374384
Roberts,580,0.60355434,760,0.733893557,0.949058219,0.828831275,0.839321207,0.527154756,0.402199833,0.279727119,0.361111111,0.203252033,0.127516779,0.081395349,0.530612245,0.337837838,0.226190476,0.150537634,0.503067485,0.239795918,0.147619048,0.091324201
RASTA-PLP,938,0.488270595,1092,0.64568462,0.991759573,0.763294469,0.868460081,0.562613001,0.387902467,0.204355973,0.337349398,0.178082192,0.107954545,0.069651741,0.504504505,0.302325581,0.194871795,0.130232558,0.431693989,0.209302326,0.116883117,0.066666667
Susan,484,0.6087308,580,0.7593361,0.96966581,0.845371413,0.908409651,0.593445494,0.436393373,0.265901795,0.388888889,0.208,0.136986301,0.085889571,0.56,0.344370861,0.240963855,0.15819209,0.576923077,0.26875,0.168604651,0.099447514
JPEGencoder,2325,0.337040205,2461,0.492263256,0.998165979,0.657871176,0.826803323,0.551302664,0.396053639,0.23569631,0.346666667,0.166666667,0.094339623,0.054347826,0.514851485,0.285714286,0.172413793,0.103092784,0.23782235,0.113989637,0.067331671,0.03902439
JPEGReduced,840,0.527824621,1064,0.673619632,0.977133524,0.797827502,0.824972228,0.507237425,0.37290377,0.280135911,0.302325581,0.158940397,0.098901099,0.067307692,0.464285714,0.274285714,0.18,0.126126126,0.423469388,0.193965517,0.117886179,0.079051383
FIRFIRGCDext,2896,0.277264787,3083,0.421684487,0.981098901,0.632653834,0.449477419,0.278381584,0.108715322,0.009242192,0.287671233,0.152,0.086666667,0.058139535,0.446808511,0.263888889,0.159509202,0.10989011,0.147982063,0.073684211,0.036734694,0.02016129
FIRFIRGCD_HPV,1849,0.387342611,2050,0.547860609,0.978757515,0.689019305,0.755233366,0.502216617,0.378695688,0.220139186,0.405797101,0.24137931,0.152777778,0.097560976,0.577319588,0.388888889,0.265060241,0.177777778,0.258160237,0.143631436,0.090909091,0.055555556
