file,total_tokens,execution_time,tokens_per_second,total_cost
ex00_writer0001.bpmn,32405,12.849940538406372,2521.8015525555743,0.0035617
ex01_writer0001.bpmn,32482,20.259594917297363,1603.2897070546715,0.003583
ex02_writer0001.bpmn,32435,18.50890326499939,1752.3998875360198,0.0035675
ex03_writer0001.bpmn,34994,34.73606061935425,1007.425694682892,0.0043162
ex03_writer0001_1_0.bpmn,37864,33.611056089401245,1126.5340755519985,0.0046032
ex04_writer0008.bpmn,33861,25.86389923095703,1309.19934761697,0.0039713
ex05_writer0013.bpmn,33984,30.104802131652832,1128.8564479308932,0.0040225999999999994
ex07_writer0000.bpmn,33051,16.45579171180725,2008.4721889306284,0.0037207
ex07_writer0000_1_0.bpmn,33852,26.342458486557007,1285.0736774350516,0.0038008
ex08_writer0000.bpmn,33173,0.0019385814666748047,17111996.875169106,0.0037224999999999997
ex08_writer0000_1_0.bpmn,33748,16.56743621826172,2037.0079929929493,0.00378
ex08_writer0000_1_1.bpmn,33602,15.142019271850586,2219.1227865141477,0.0037518
ex08_writer0000_1_2.bpmn,33910,25.007843732833862,1355.9745639116466,0.0038569999999999998
ex08_writer0000_2_0.bpmn,33748,0.002996683120727539,11261784.660036597,0.00378
ex08_writer0000_2_1.bpmn,33602,0.0010080337524414062,33334201.279091768,0.0037518
ex09_writer0002.bpmn,33187,0.0019986629486083984,16604600.60217106,0.0037065
ex09_writer0002_1_0.bpmn,33574,20.678730726242065,1623.6006186488694,0.0037451999999999997
ex09_writer0002_1_1.bpmn,33507,14.074128150939941,2380.7513787461307,0.0037376999999999996
ex09_writer0002_1_2.bpmn,33507,0.000982046127319336,34119578.569555715,0.0037376999999999996
ex09_writer0002_2_0.bpmn,33574,0.002009153366088867,16710521.240773704,0.0037451999999999997
ex09_writer0002_2_1.bpmn,33507,0.0020017623901367188,16738749.896141019,0.0037376999999999996
ex10_writer0000.bpmn,33214,18.698565244674683,1776.2860179584789,0.0037857999999999998
