file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,159.25641918182373
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,81.57630634307861
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,87.37168884277344
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,138.12942671775818
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,43.51465034484863
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,188.18318247795105
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,39.5430691242218
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,46.558332443237305
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,205.19921231269836
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,44.20481729507446
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,157.94167351722717
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,65.68278098106384
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,41.5634229183197
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,152.94496989250183
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,41.559662103652954
TOTAL_APP,1494.2002756595612
