file_name,total_emissions
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,0.0017516105586329437
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,0.004574652106713592
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,0.0033683099487924616
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,0.005672408118367626
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,0.0022868750997066204
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,0.003472455719639356
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,0.004457831925100308
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,0.008326734551475265
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,0.0061807650757957295
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,0.005430444958536136
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,0.005593752509465228
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,0.0018412715270327853
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,0.0017360868549036585
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,0.003360175015987382
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,0.004832490686381148
TOTAL_APP,0.06792008899353345
