file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,25.545695066452026
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,26.54558801651001
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,25.371767282485962
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,27.261069536209106
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,26.01290726661682
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,26.63383460044861
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,27.524139881134033
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,30.472822666168213
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,33.286372423172
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,86.31000900268555
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,88.28018450737
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,38.744019746780396
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,31.348080158233643
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,30.70721173286438
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,93.00935244560242
TOTAL_APP,618.1821827888489
