file_name,total_emissions
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,0.00011289039333638463
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,0.00011905735238434358
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,0.00011256053533184479
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,0.00012000201512440221
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,0.00011484825745511342
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,0.0001200446268822752
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,0.00012354899868392483
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,0.0001384110466706635
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,0.00015573572054157367
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,0.0004490308269544372
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,0.0004538486773793415
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,0.00018628848925240842
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,0.00014528070709193068
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,0.00014243032452051997
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,0.0004872180215058802
TOTAL_APP,0.0034092525141324543
