total_emissions,node
5.2797922845164084e-08,generate_query_node
6.288532156559287e-08,cache_context_node
0.0007690426546003498,model_generation_node
0.0008507417479680662,model_validation_node
0.00081076378394613,model_validation_node
0.0007572238757736783,model_validation_node
2.1603030453750413e-07,model_generation_node
0.0008877428928127099,model_validation_node
0.000747738464535132,model_validation_node
8.457911111711016e-08,model_validation_node
0.0073349859247244,FILE_2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy
