file,total_tokens,execution_time,tokens_per_second,total_cost
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,5813,18.469829559326172,314.7294879645913,0.014774
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird_1_0.hepsy,5837,14.225563526153564,410.31766434199466,0.014530000000000001
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,5763,0.0020062923431396484,2872462.7393939393,0.015626
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_0.hepsy,6322,19.481236934661865,324.5173815812292,0.016216
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_1.hepsy,6175,18.615200996398926,331.718148044415,0.015858
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_2.hepsy,6161,17.7337486743927,347.41667501448256,0.01583
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_0.hepsy,6323,20.409716367721558,309.8034233341906,0.016218
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_1.hepsy,6193,18.23971128463745,339.5338831495708,0.015958
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,5521,32.18952751159668,171.51540972482402,0.013902
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,5521,0.0015740394592285156,3507535.9563768557,0.013902
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,5608,0.0010001659393310547,5607069.566626937,0.014939999999999998
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_0.hepsy,6191,17.76642942428589,348.4661916106333,0.015794
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_1.hepsy,6177,21.719210386276245,284.4026044290759,0.016006
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_2.hepsy,6234,29.27306628227234,212.96026661119842,0.01612
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_2_0.hepsy,5959,13.917330741882324,428.1711853025951,0.014402
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_2_1.hepsy,5649,23.115503549575806,244.38143810644632,0.013781999999999999
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,5513,18.06192898750305,305.2276422864033,0.014098
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,5173,9.93343734741211,520.7663590235143,0.012302
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_0.hepsy,5334,12.994848489761353,410.4703494005845,0.012684
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,5710,22.19924235343933,257.21598553183725,0.01536
2024-02-14 15.51 06%20-%20Sobel-representations.aird_1_0.hepsy,6312,23.280346393585205,271.12998635360697,0.016588
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,5694,20.51045846939087,277.6144671996259,0.01518
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,5620,32.307026863098145,173.9559639398232,0.014943999999999999
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,5687,0.0021097660064697266,2695559.5940784267,0.015262
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_0.hepsy,6345,19.50125765800476,325.3636309653876,0.016578000000000002
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_1.hepsy,6218,25.98550581932068,239.2872412503438,0.015823999999999998
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_2.hepsy,6064,17.713876008987427,342.3304982446151,0.0154
2024-02-14 17.00 09%20-%20Susan-representations.aird_2_0.hepsy,6218,22.241981029510498,279.56142898197794,0.015832
2024-02-14 17.00 09%20-%20Susan-representations.aird_2_1.hepsy,6110,18.29146146774292,334.0356379272927,0.015672
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,5557,16.221562147140503,342.5687334915259,0.014254
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,5558,17.489210605621338,317.7959328943961,0.014288
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,5714,20.145331382751465,283.6389181908596,0.015436
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird_1_0.hepsy,6372,19.722590446472168,323.08129184621265,0.016607999999999998
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird_1_1.hepsy,6317,20.98902702331543,300.9667857868223,0.016442
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,5861,0.0010046958923339844,5833606.014238253,0.016225999999999997
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird_1_0.hepsy,6592,25.121750116348267,262.40210054912455,0.017688
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird_1_1.hepsy,6598,23.716285228729248,278.2054582480466,0.017724
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird_1_2.hepsy,6598,24.147661685943604,273.23556565481897,0.017724
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird_2_0.hepsy,6592,0.0009987354278564453,6600346.6144664595,0.017688
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird_2_1.hepsy,6598,0.0019958019256591797,3305939.2894516783,0.017724
