file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,37.39789390563965
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,82.593496799469
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,110.43337297439575
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,101.28678631782532
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,91.9600133895874
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,65.20328783988953
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,78.09142231941223
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,44.220486640930176
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,71.19503259658813
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,46.32204794883728
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,100.76893973350525
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,48.77514433860779
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,34.26709032058716
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,112.8683385848999
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,97.83962106704712
TOTAL_APP,1124.785774230957
