file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,24.899204969406128
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,177.80422377586365
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,135.47230768203735
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,138.22098350524902
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,150.69457912445068
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,46.95841693878174
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,41.68477749824524
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,67.40660643577576
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,99.34498882293701
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,45.086018085479736
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,172.95048260688782
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,45.71461462974548
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,42.35718584060669
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,54.48760962486267
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,47.81090188026428
TOTAL_APP,1291.5470230579376
