file,total_tokens,execution_time,tokens_per_second,total_cost
ex00_writer0001.bpmn,30070,42.673105001449585,704.6592929897774,0.32056
ex01_writer0001.bpmn,29948,44.16983699798584,678.0192555694882,0.31676000000000004
ex02_writer0001.bpmn,30058,0.0020973682403564453,14331293.58099352,0.31988
ex02_writer0001_1_0.bpmn,29775,59.34759306907654,501.70526655299966,0.31705
ex02_writer0001_1_1.bpmn,29775,0.002003192901611328,14863770.721256843,0.31705
ex02_writer0001_1_2.bpmn,29775,0.0020003318786621094,14885029.98808105,0.31705
ex02_writer0001_2_0.bpmn,29775,0.0020067691802978516,14837281.881905667,0.31705
ex02_writer0001_2_1.bpmn,29775,0.001996755599975586,14911689.743283583,0.31705
ex03_writer0001.bpmn,30138,0.0020067691802978516,15018169.650944518,0.32048000000000004
ex03_writer0001_1_0.bpmn,29763,53.06103038787842,560.9201288107522,0.31689
ex03_writer0001_1_1.bpmn,29771,35.87464451789856,829.8618815622457,0.31697
ex03_writer0001_1_2.bpmn,29771,0.0020012855529785156,14875938.096735764,0.31697
ex03_writer0001_2_0.bpmn,29763,0.0029969215393066406,9931190.926968973,0.31689
ex03_writer0001_2_1.bpmn,29771,0.003000020980834961,9923597.264881188,0.31697
ex04_writer0008.bpmn,30177,0.002000093460083008,15087794.946715938,0.32115
ex04_writer0008_1_0.bpmn,29786,35.76905655860901,832.730937456918,0.3173
ex04_writer0008_1_1.bpmn,29898,59.61711859703064,501.5002520012622,0.32060000000000005
ex04_writer0008_1_2.bpmn,30007,52.07768440246582,576.1968940112706,0.32169000000000003
ex04_writer0008_2_0.bpmn,29786,0.0020058155059814453,14849820.39034827,0.3173
ex04_writer0008_2_1.bpmn,29898,0.0029993057250976562,9968306.915103339,0.32060000000000005
ex05_writer0013.bpmn,30504,0.0019989013671875,15260382.778625954,0.33238
ex05_writer0013_1_0.bpmn,30577,52.733734130859375,579.837565155595,0.33307000000000003
ex05_writer0013_1_1.bpmn,30322,58.14575433731079,521.4826146049854,0.32546
ex05_writer0013_1_2.bpmn,30187,58.16280198097229,519.0086957962504,0.32465
ex05_writer0013_2_0.bpmn,30577,0.0031120777130126953,9825268.781736,0.33307000000000003
ex05_writer0013_2_1.bpmn,30322,0.003007173538208008,10083222.539284864,0.32546
ex07_writer0000.bpmn,30258,0.0020067691802978516,15077967.260544136,0.32286000000000004
ex07_writer0000_1_0.bpmn,29873,51.86500835418701,575.9759990010372,0.31901
ex07_writer0000_1_1.bpmn,29877,56.299874782562256,530.676135877549,0.31913
ex07_writer0000_1_2.bpmn,29876,45.96632671356201,649.9540454074464,0.31901999999999997
ex07_writer0000_2_0.bpmn,29873,0.0030477046966552734,9801802.659156693,0.31901
ex07_writer0000_2_1.bpmn,29877,0.0019969940185546875,14960986.223495701,0.31913
ex08_writer0000.bpmn,30845,51.74168395996094,596.1344440174901,0.33691000000000004
ex09_writer0002.bpmn,30793,0.002092123031616211,14718541.66062678,0.33345
ex09_writer0002_1_0.bpmn,30397,55.38495683670044,548.8313386182446,0.32949
ex09_writer0002_1_1.bpmn,30397,0.0020079612731933594,15138240.167181192,0.32949
ex09_writer0002_1_2.bpmn,30397,0.0020225048065185547,15029383.318165744,0.32949
ex09_writer0002_2_0.bpmn,30397,0.0029997825622558594,10133067.770465745,0.32949
ex09_writer0002_2_1.bpmn,30397,0.001999378204345703,15203226.650131172,0.32949
ex10_writer0000.bpmn,30969,0.0019991397857666016,15491162.859391771,0.34573000000000004
ex10_writer0000_1_0.bpmn,30875,56.984153747558594,541.8172942740734,0.33337000000000006
ex10_writer0000_1_1.bpmn,30451,58.55906081199646,520.0049245626184,0.33019000000000004
ex10_writer0000_1_2.bpmn,30417,70.73979473114014,429.9842841727986,0.32999
ex10_writer0000_2_0.bpmn,30875,0.0016374588012695312,18855436.22597554,0.33337000000000006
ex10_writer0000_2_1.bpmn,30451,0.0019905567169189453,15297730.399329262,0.33019000000000004
