file,total_tokens,execution_time,tokens_per_second,total_cost
ex00_writer0001.bpmn,29710,0.001988649368286133,14939788.015825441,0.08481250000000001
ex01_writer0001.bpmn,28950,0.0019996166229248047,14477775.223560272,0.07715250000000001
ex02_writer0001.bpmn,29025,9.164079904556274,3167.257411796367,0.077835
ex03_writer0001.bpmn,29488,0.0009891986846923828,29809987.06965534,0.08182750000000001
ex03_writer0001_1_0.bpmn,29216,48.998666286468506,596.2611273782426,0.08114750000000001
ex03_writer0001_1_1.bpmn,29216,0.002074003219604492,14086766.946085757,0.08114750000000001
ex03_writer0001_1_2.bpmn,29216,0.0020008087158203125,14602095.527168732,0.08114750000000001
ex03_writer0001_2_0.bpmn,29216,0.001992464065551758,14663250.647840135,0.08114750000000001
ex03_writer0001_2_1.bpmn,29216,0.001989126205444336,14687856.366295097,0.08114750000000001
ex04_writer0008.bpmn,29364,11.014895677566528,2665.844585328588,0.08038500000000001
ex05_writer0013.bpmn,29320,32.650338649749756,897.9998741980803,0.08045500000000001
ex07_writer0000.bpmn,29287,33.42221021652222,876.2735860455458,0.07932250000000002
ex08_writer0000.bpmn,29361,13.077912330627441,2245.0831033053228,0.0787275
ex09_writer0002.bpmn,30111,29.416516304016113,1023.6086315866394,0.08547750000000001
ex10_writer0000.bpmn,30237,40.92131996154785,738.9057837922265,0.08940000000000001
