file,total_tokens,execution_time,tokens_per_second,total_cost
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,5813,17.632671356201172,329.67211164833776,0.0007386999999999999
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,6373,0.002007007598876953,3175374.1259206464,0.0009643
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_0.hepsy,7539,48.06543326377869,156.8486849713111,0.0010535
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_1.hepsy,7409,50.00163674354553,148.17514950560877,0.0010417
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_2.hepsy,7486,37.75953769683838,198.2545459137548,0.0010652
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_0.hepsy,7674,33.569581270217896,228.59981297437818,0.0010944
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_1.hepsy,7610,37.007596254348755,205.63345826887502,0.001075
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,5753,20.10558271408081,286.1394311128782,0.0007646999999999999
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_0.hepsy,6113,17.07189416885376,358.0739160832344,0.0007641
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_1.hepsy,5973,15.838921785354614,377.10900280617,0.0007480999999999999
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,5753,0.001997232437133789,2880485.962993912,0.0007646999999999999
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_0.hepsy,6297,20.680460929870605,304.4903119593766,0.0008190999999999999
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_1.hepsy,5725,29.618290185928345,193.29272432883207,0.0006477
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_2.hepsy,5022,10.265035629272461,489.2335673613182,0.0005635999999999999
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_2_0.hepsy,5832,13.4168381690979,434.6776734202886,0.0006793999999999999
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,5454,32.61394286155701,167.22909042772582,0.0007008
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_0.hepsy,5890,17.59329128265381,334.78670394136395,0.0007421999999999999
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_1.hepsy,5836,18.21632719039917,320.3719355170474,0.0007282
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,5436,24.899608612060547,218.3166845990897,0.0006818
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_0.hepsy,5764,25.40019989013672,226.9273480102906,0.0007204
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,5265,15.451201677322388,340.7501960010917,0.0006427
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_0.hepsy,5518,14.28866457939148,386.1802458403708,0.0006709999999999999
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,5528,15.801028728485107,349.85063915708645,0.0007134
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,5576,0.0010075569152832031,5534178.680548983,0.0007236
