file,total_tokens,execution_time,tokens_per_second,total_cost
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,4967,8.075578689575195,615.0642809551128,0.0006309
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,5855,0.0019378662109375,3021364.409448819,0.0009461
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_0.hepsy,7501,14.661243438720703,511.6209979973237,0.0011423
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_1.hepsy,7641,15.915771484375,480.08982835053916,0.0011515
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_2.hepsy,7625,13.178845405578613,578.5787574966417,0.0011523
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_0.hepsy,7438,26.08038353919983,285.1951923490848,0.0011234
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_1.hepsy,7504,25.895963430404663,289.7748917574348,0.0011346
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,4781,0.0009999275207519531,4781346.54840248,0.0006127
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_0.hepsy,5083,7.18400502204895,707.5440488139132,0.0006429
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_1.hepsy,5112,5.878984212875366,869.5379703188146,0.0006508
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_2.hepsy,5146,7.8070924282073975,659.1442393338724,0.0006564
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_2_0.hepsy,5112,7.312804222106934,699.0478405734145,0.0006508
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_2_1.hepsy,5130,6.940021991729736,739.1907411984145,0.0006516
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,4781,0.002010822296142578,2377634.2689115484,0.0006127
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_0.hepsy,5040,4.233397960662842,1190.5330060703448,0.0006292
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_1.hepsy,5018,7.954363822937012,630.8486903164043,0.000632
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_2.hepsy,5053,7.757474184036255,651.3718099633942,0.0006375
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_2_0.hepsy,5088,6.910062313079834,736.3175278997252,0.0006434
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_2_1.hepsy,5101,5.083315134048462,1003.4790024787335,0.0006473
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,4678,0.002006053924560547,2331941.3016401236,0.0006044
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_0.hepsy,5208,12.295980215072632,423.5530562757364,0.0006766
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_1.hepsy,5314,7.422161102294922,715.9639795957701,0.0006889999999999999
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_2.hepsy,5346,10.453125,511.4260089686099,0.0006969999999999999
