file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,28.82745671272278
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,26.4054913520813
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,26.231327533721924
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,25.744518518447876
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,26.238929510116577
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,25.902883768081665
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,25.59826970100403
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,25.71044135093689
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,25.90061664581299
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,25.291398286819458
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,279.6716785430908
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,38.85790514945984
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,41.317718505859375
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,146.31899213790894
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,52.849931478500366
TOTAL_APP,823.0776283740997
