node,total_emissions
generate_query_from_metamodel,5.703616678159578e-08
generate_query_node,0.0003312264834364015
retrieve,7.197330507577799e-06
grade_documents,0.0004453328026006349
grade_generation_v_documents_and_question,6.16800879094404e-05
evaluate_rag_output,0.0001235086105189927
evaluate_bert_score,0.00024877164741782227
cache_context_node,0.0020807263348679703
model_generation_node,0.0009394441810084826
model_validation_node,5.491319433515501e-06
FILE_2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,0.009132492869523164
