node,total_emissions
generate_query_node,1.2033525066064227e-07
cache_context_node,7.047834390945158e-08
model_generation_node,0.00011400614087039641
model_validation_node,9.87624798606019e-05
model_validation_node,7.8476585440667e-05
model_validation_node,0.00014931268348880196
model_generation_node,1.7861626819082637e-07
model_validation_node,8.696898101883733e-05
model_validation_node,9.661924263763991e-05
model_validation_node,1.995383176960894e-07
FILE_2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,0.0009071200538501939
