file,total_tokens,execution_time,tokens_per_second,total_cost
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,6335,6.3050572872161865,1004.7489993222621,0.020667500000000002
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird_1_0.hepsy,4769,3.9876596927642822,1195.9395654181526,0.01625
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,6688,0.0010035037994384766,6664648.408648135,0.026050000000000004
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_0.hepsy,5950,8.388465642929077,709.307309974555,0.023560000000000005
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_1.hepsy,5867,10.154117584228516,577.7951605674418,0.023375
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_2.hepsy,5938,9.769209146499634,607.8281169901682,0.024092500000000003
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_0.hepsy,6034,15.698750734329224,384.36179426718064,0.024415000000000003
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_2_1.hepsy,6003,9.780986309051514,613.7417853703269,0.024075000000000003
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,6163,0.001999378204345703,3082458.3295969474,0.020312500000000004
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_0.hepsy,4801,4.014875888824463,1195.802842464879,0.01648
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_1.hepsy,4842,5.627379655838013,860.4359926163439,0.017347500000000002
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_2.hepsy,4927,5.05721640586853,974.2513676659311,0.01747
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_2_0.hepsy,4839,5.0510735511779785,958.0141629241332,0.0168675
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_2_1.hepsy,4773,3.865734577178955,1234.694184173174,0.016380000000000002
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,6163,0.0009906291961669922,6221298.56847172,0.020312500000000004
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_0.hepsy,4803,4.588576078414917,1046.7299480101797,0.016522500000000002
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_1.hepsy,4853,4.901616811752319,990.0814744155941,0.017397500000000003
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_2.hepsy,4868,4.727341413497925,1029.7542686678933,0.016850000000000004
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_2_0.hepsy,4818,3.8451287746429443,1253.0139515151598,0.016657500000000002
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_2_1.hepsy,4865,5.078935146331787,957.877952726705,0.017435000000000003
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,6174,9.996161937713623,617.6370529479589,0.021225
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_0.hepsy,5054,6.236905336380005,810.3377760954471,0.018455000000000003
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,6132,0.0010006427764892578,6128061.026447463,0.020362500000000002
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_0.hepsy,4819,4.974084377288818,968.8215226108913,0.016885000000000004
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_1.hepsy,4513,4.459049463272095,1012.0991115196815,0.014050000000000002
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_2.hepsy,4251,4.578473806381226,928.4753347447767,0.013425000000000001
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_2_0.hepsy,4819,0.0009953975677490234,4841281.670898204,0.016885000000000004
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_2_1.hepsy,4513,0.001062154769897461,4248909.978002245,0.014050000000000002
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,5944,0.0010004043579101562,5941597.468064823,0.01885
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_0.hepsy,4613,11.797896146774292,391.00191615614943,0.015522500000000002
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_1.hepsy,4614,4.032444477081299,1144.2191023891378,0.015555000000000001
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_2.hepsy,4568,3.2650272846221924,1399.0694722566702,0.01541
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_2_0.hepsy,4618,5.5709388256073,828.9446616740729,0.015565
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_2_1.hepsy,4609,3.6326401233673096,1268.7741817176332,0.015467500000000002
