file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,41.05260896682739
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,123.96184420585632
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,91.57475185394287
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,78.22685027122498
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,47.270140409469604
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,76.90103387832642
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,88.90105247497559
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,82.73253655433655
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,63.341941118240356
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,80.80165338516235
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,89.4837863445282
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,95.29882311820984
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,101.61594533920288
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,96.3566689491272
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,45.25626754760742
TOTAL_APP,1203.4658176898956
