file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,79.36770009994507
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,171.74506831169128
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,95.3883421421051
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,81.86544823646545
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,98.1572208404541
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,84.69024682044983
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,90.0571711063385
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,86.48184037208557
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,96.79706358909607
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,30.728061199188232
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,45.237189292907715
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,29.41075325012207
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,59.53914284706116
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,57.648064613342285
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,97.24403953552246
TOTAL_APP,1204.9241664409637
