file_name,total_emissions
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,0.00011064341148472682
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,0.00011114072073364063
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,0.000110849188984501
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,0.00010970491525594668
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,0.00011063649453479545
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,0.00011052018016637449
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,0.00010989061873530786
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,0.00010968497428606101
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,0.0002196909798947152
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,0.0008850681401969427
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,0.0008315465072161948
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,0.00021202607529581012
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,0.00022921494083722458
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,0.0008352798371687665
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,0.00027183801698290987
TOTAL_APP,0.004778222441268682
