node,total_emissions
generate_query_node,4.8406418908246104e-08
cache_context_node,4.2450861208557444e-08
model_generation_node,9.269408113166916e-05
model_validation_node,8.675615949102475e-05
model_validation_node,9.426437135011993e-05
model_validation_node,0.00012878625419127261
model_generation_node,2.7979508953474876e-07
model_validation_node,9.708574069182655e-05
model_validation_node,9.399428463647371e-05
model_validation_node,1.4043507716779123e-07
FILE_2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,0.0008691252336026832
