timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-31T15:42:17,cc_generate_query_node,4f4b4910-46ea-4851-89a6-b404eed16707,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0147476000001915,1.122583871742372e-07,7.611976672324905e-06,42.5,43.89857143314474,11.876811504364014,1.6336291666839824e-07,1.6916680323220137e-07,6.90867527062539e-09,3.39438395171225e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:42:22,cc_cache_context_node,2643b00e-5cb5-44d3-8362-279b79d11c69,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0320237000000815,1.334401512228323e-07,4.166918601613565e-06,42.5,0.0,11.876811504364014,3.662095138913123e-07,0.0,3.727669255294624e-08,4.0348620644425853e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:42:51,cc_model_generation_node,cc7737ee-b7bc-4a45-b8d0-b2bd40ca4eaf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.255013599999984,0.0001346345731768,5.55079355539193e-06,42.5,0.0,11.876811504364014,0.0002860237675,4.195781134441745e-05,7.911623009498622e-05,0.0004070978089394,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:42:56,cc_model_validation_node,9230d71a-4c43-4b0b-8276-5f6db9f28966,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0388930999997683,1.749286141018854e-07,4.497677328444568e-06,42.5,0.0,11.876811504364014,4.462653472216971e-07,0.0,8.267052594482344e-08,5.289358731665206e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:42:56,global_file_ex00_writer0001.bpmn,690245a6-30e2-4dd4-9fe7-28366db66577,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,44.17349530000001,0.0002451757368998,5.550290626421628e-06,42.5,6.3345239227834735,11.876811504364014,0.0005205713343055,7.673228360616235e-05,0.0001440401761964,0.0007413437941081,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:43:06,cc_generate_query_node,e732fbb5-0afa-422a-b5b9-bb1151a3d10e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0235222999999678,1.472503449818276e-07,6.260031756334592e-06,42.5,27.17922719199233,11.876811504364014,2.662684027812803e-07,1.705556904596506e-07,8.420329444945315e-09,4.452444226858762e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:43:11,cc_cache_context_node,dd8ad155-6db8-4d01-80a0-601c11458288,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0130878999998458,5.0263051513937146e-08,3.840421420894812e-06,42.5,0.0,11.876811504364014,1.4409506944288198e-07,0.0,7.886532749732692e-09,1.5198160219261466e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:43:29,cc_model_generation_node,44488dc0-927d-4e7c-9829-d50f2329836b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.941661300000304,7.17859017323294e-05,5.546884597600132e-06,42.5,6.040035279700281,11.876811504364014,0.0001526130918055,2.233918453597994e-05,4.210848760941933e-05,0.0002170607639509,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:43:34,cc_model_validation_node,0c77557d-cfba-4854-8589-af79e70b3258,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0577673000002505,3.258671761747611e-07,5.641031797805121e-06,42.5,10.757380444579942,11.876811504364014,6.68578124999739e-07,1.6944457925660577e-07,1.473097426463368e-07,9.853324469026816e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T15:43:34,global_file_ex01_writer0001.bpmn,c71d658f-fb5e-4a8b-8595-081c13d70b3d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.28106900000012,0.0001847813477169,5.552145807485645e-06,42.5,6.218476213661195,11.876811504364014,0.0003924654200694,5.789754631635447e-05,0.0001083648552537,0.0005587278216395,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
