timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-31T16:10:33,cc_generate_query_node,57bd8478-511e-4817-be76-c265b404a574,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0228348000000551,5.7542154637046766e-08,2.5199324993828666e-06,42.5,0.0,11.876811504364014,1.691795138905642e-07,0.0,4.812088130029648e-09,1.7399160202059388e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:10:38,cc_cache_context_node,480cdcae-8cd6-481e-9322-12047d08e29e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0133602999994764,1.07110557358631e-07,8.017077263446827e-06,42.5,49.71940531217262,11.876811504364014,1.4515638888370734e-07,1.702779144352462e-07,8.438474572273996e-09,3.238727778912276e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:11:00,cc_model_generation_node,14c1d26e-5af8-4aa8-8327-5b984072796c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.658538200000294,9.79425012537024e-05,5.54646710528399e-06,42.5,5.329486502598286,11.876811504364014,0.0002082489103472,3.036807985168366e-05,5.753411513464193e-05,0.0002961511053335,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:11:05,cc_model_validation_node,e28b70e9-aa75-4d86-a320-e60c50b6149d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0358021000001826,1.596137345738266e-07,4.458222690093936e-06,42.5,0.0,11.876811504364014,4.115818055576408e-07,0.0,7.104609668483335e-08,4.826279022424741e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:11:05,global_file_2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,28f2193c-69ff-45ba-9c55-f8e7c8e51538,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.51584449999973,0.0002080106573696,5.5446081553529e-06,42.5,6.748795029941964,11.876811504364014,0.0004421559313194,6.469532953445878e-05,0.0001221155851286,0.0006289668459825,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:11:15,cc_generate_query_node,c46e7686-8006-4f70-9403-aed9e0685978,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0199176000005536,7.619915006856195e-08,3.825719467528409e-06,42.5,0.0,11.876811504364014,2.220884722217105e-07,0.0,8.316737257549629e-09,2.304052094792601e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:11:20,cc_cache_context_node,566c147b-6fca-453c-9797-b5a10b029462,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0109378999995897,9.67734771436851e-08,8.847537200679755e-06,42.5,60.28708263245228,11.876811504364014,1.1854666666156141e-07,1.6861124763067894e-07,5.458384620081036e-09,2.9261629891232135e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:11:59,cc_model_generation_node,8e80c8dc-7979-448b-af1a-87d873156d48,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.43215210000017,0.0001855231289564,5.5492427888445325e-06,42.5,5.658658141033575,11.876811504364014,0.00039422339125,5.763115721890699e-05,0.0001091162150107,0.0005609707634797,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:12:52,cc_model_validation_node,9980fe9b-69b9-48a8-a23c-f97d82c667b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,48.09729209999932,0.0002663662159386,5.538070945549666e-06,42.5,6.141607398919381,11.876811504364014,0.0005659793720138,8.319478877893971e-05,0.0001562437963145,0.0008054179571073,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-31T16:13:47,cc_model_validation_node,06a55c42-1be7-4523-9d20-5a8a59b1b1b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,50.03626249999979,0.0002778317763114,5.55260849691715e-06,42.5,6.559509581372364,11.876811504364014,0.0005901206859721,8.670145825107056e-05,0.0001632645045574,0.0008400866487807,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
