total_emissions,node
6.89523479394855e-06,generate_query_node
6.087094826218755e-08,cache_context_node
0.0017374931529414248,model_generation_node
0.0003615305263582303,model_validation_node
0.0003649322510593001,model_validation_node
0.0002793122665873545,model_validation_node
7.019405703481469e-06,model_generation_node
0.0004297234168227082,model_validation_node
0.00038330325477868484,model_validation_node
6.539078968692288e-06,model_validation_node
0.007078483425799638,FILE_2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy
