file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,67.93260550498962
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,87.03236293792725
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,91.77370834350586
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,86.46606945991516
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,88.64854550361633
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,107.17846202850342
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,87.40390062332153
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,96.38621997833252
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,99.79176783561707
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,91.2025375366211
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,98.95942115783691
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,99.69913578033447
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,100.15966582298279
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,101.01189875602722
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,66.64925146102905
TOTAL_APP,1370.9465005397797
