File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
DigitalCamNominal,243,0.821323529,320,0.881481481,0.989439853,0.847628288,0.955740675,0.873630166,0.787496719,0.71812038,0.762711864,0.632653061,0.521367521,0.476923077,0.865384615,0.775,0.685393258,0.645833333,0.76,0.626865672,0.521126761,0.475862069
DigitalCamParallel,1279,0.649493012,1446,0.774274118,0.997980251,0.77076535,0.838716951,0.596922945,0.449034747,0.266464844,0.486111111,0.341463415,0.238410596,0.163841808,0.654205607,0.509090909,0.385026738,0.281553398,0.446280992,0.294554455,0.200460829,0.120950324
FIRFIRGCD,1547,0.439492754,1669,0.595590017,0.999092971,0.706459674,0.917125652,0.816796753,0.730342846,0.595154621,0.397260274,0.25,0.160714286,0.100502513,0.568627451,0.4,0.276923077,0.182648402,0.363265306,0.243445693,0.170212766,0.111864407
RTApp,443,0.675932699,492,0.798360656,0.987179487,0.80373732,0.884804831,0.677630927,0.559930317,0.428473289,0.5,0.323232323,0.220338983,0.15037594,0.666666667,0.488549618,0.361111111,0.261437908,0.5703125,0.363013699,0.25477707,0.181818182
RTAppPaper,350,0.734042553,408,0.84486692,0.973192915,0.8435244,0.894125122,0.683546412,0.553304392,0.440586278,0.475409836,0.316326531,0.213675214,0.159090909,0.644444444,0.480620155,0.352112676,0.274509804,0.6,0.39869281,0.284848485,0.206896552
RTAppPaper202,651,0.614107884,862,0.740829826,0.960481746,0.817255249,0.848963848,0.631156098,0.501134804,0.381633613,0.415384615,0.221238938,0.127659574,0.078313253,0.586956522,0.362318841,0.226415094,0.145251397,0.518918919,0.291666667,0.183760684,0.12244898
HepsyExample,1463,0.400900901,1571,0.559820678,0.995575221,0.69035023,0.792985472,0.458128192,0.305774377,0.170251306,0.475409836,0.269230769,0.173228346,0.108843537,0.644444444,0.424242424,0.295302013,0.196319018,0.275590551,0.154121864,0.099656357,0.06
Sobel,504,0.655502392,597,0.784242862,0.986950217,0.8239894,0.868867786,0.648672367,0.510227547,0.326773679,0.329113924,0.196969697,0.127388535,0.077777778,0.495238095,0.329113924,0.225988701,0.144329897,0.459119497,0.256830601,0.163265306,0.09178744
Roberts,627,0.595483871,851,0.717557252,0.943512075,0.827352737,0.887373887,0.643265637,0.505962896,0.33613586,0.363636364,0.215384615,0.134615385,0.084269663,0.533333333,0.35443038,0.237288136,0.155440415,0.518518519,0.270833333,0.169082126,0.100917431
RASTA-PLP,944,0.484997272,1072,0.643379907,0.992588671,0.750822168,0.856737259,0.631933666,0.496215309,0.303061542,0.358024691,0.223021583,0.141176471,0.081632653,0.527272727,0.364705882,0.24742268,0.150943396,0.397790055,0.236453202,0.147465438,0.083333333
Susan,551,0.614415675,692,0.73405073,0.986632391,0.807931185,0.881396853,0.666224666,0.533855858,0.355199212,0.358974359,0.194029851,0.125786164,0.084269663,0.528301887,0.325,0.223463687,0.155440415,0.473333333,0.265895954,0.179347826,0.113989637
JPEGencoder,2259,0.355859709,2423,0.511590405,0.998727196,0.668439341,0.856192328,0.659405119,0.503617849,0.32514992,0.346153846,0.182481752,0.108433735,0.06185567,0.514285714,0.308641975,0.195652174,0.116504854,0.248587571,0.139896373,0.084158416,0.048076923
JPEGReduced,825,0.536256324,1035,0.683776352,0.983743226,0.799697031,0.904989269,0.69896743,0.554568046,0.381290369,0.333333333,0.176870748,0.112359551,0.073170732,0.5,0.300578035,0.202020202,0.136363636,0.481081081,0.253456221,0.153846154,0.093877551
FIRFIRGCDext,2791,0.303468929,2882,0.458677686,0.985307622,0.63732358,0.817657408,0.699083356,0.578250189,0.430079498,0.453125,0.254545455,0.152173913,0.104294479,0.623655914,0.405797101,0.264150943,0.188888889,0.211165049,0.134703196,0.09030837,0.060215054
FIRFIRGCD_HPV,1826,0.394963552,1984,0.551334238,0.984327384,0.682885101,0.790742516,0.532198487,0.396708576,0.232560698,0.424242424,0.254545455,0.155555556,0.104575163,0.595744681,0.405797101,0.269230769,0.189349112,0.25304878,0.142458101,0.091152815,0.057441253
