timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-29T13:44:31,cc_generate_query_node,e146ca4b-86e9-47d5-9657-d4b10484c77f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0232612999998309,8.964887223770228e-08,3.853992349453976e-06,42.5,0.0,11.876811504364014,2.63191874994896e-07,0.0,7.881584078097504e-09,2.710734590729935e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:44:36,cc_cache_context_node,5bfd5998-ef62-40a2-b643-4700c9f40dfc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0154631000000335,5.9240672217307867e-08,3.831099340829405e-06,42.5,0.0,11.876811504364014,1.7216631944260526e-07,0.0,6.961131186957882e-09,1.7912745062956317e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:44:57,cc_model_generation_node,51b33091-14ad-4dc0-955e-35f71de0ea94,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.661406199999874,0.0006303816479756,4.025064160430692e-05,42.5,279.0858701204576,11.876811504364014,0.0001845188464583,0.0016705713364579,5.101002322808307e-05,0.0019061002061444,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:45:02,cc_model_validation_node,6cd3226e-3282-4b0a-9ba2-0718a6bd668e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0341192000000774,1.5287261299165145e-07,4.4805450594182935e-06,42.5,0.0,11.876811504364014,3.928629166687693e-07,0.0,6.938169351770809e-08,4.622446101864774e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:45:02,global_file_2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,ef5f1d41-5fc6-41a0-ab1e-ddf7310a7078,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,35.53578789999983,0.0014136323078264,3.978052524977105e-05,42.5,479.681860026316,11.876811504364014,0.0004186226129166,0.0037401379921071,0.0001156735286684,0.0042744341336923,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:45:11,cc_generate_query_node,f05d4f7d-a3f1-4d19-97b8-264ee1cc3303,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0156694000002062,5.9101639786398295e-08,3.771787036237537e-06,42.5,0.0,11.876811504364014,1.730883333354743e-07,0.0,5.618721576560416e-09,1.787070549120347e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:45:16,cc_cache_context_node,74298a87-c38f-4de6-8900-86141ffc1b33,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0145886000000245,5.588974118202172e-08,3.831055836881365e-06,42.5,0.0,11.876811504364014,1.6203006944376997e-07,0.0,6.965090124266034e-09,1.6899515956803594e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:45:48,cc_model_generation_node,a41f2fac-2c35-4824-9fb4-dd251b8ab7da,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.493804000000186,0.0010168921892763,3.83822643692972e-05,42.5,328.325390709676,11.876811504364014,0.0003124706179166,0.0026760379741617,8.629286800648473e-05,0.0030748014600848,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:45:53,cc_model_validation_node,e07f4f33-a018-4e06-b654-2c449200e877,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0299780999998802,1.313438279680092e-07,4.381325966906976e-06,42.5,0.0,11.876811504364014,3.431733333333872e-07,0.0,5.39741698808594e-08,3.971475032142466e-07,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
2025-03-29T13:45:53,global_file_2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,211ae2cc-a54a-4e37-9dc8-21ff95e13dec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.32961010000008,0.0018076219281723,3.90165581853742e-05,42.5,365.84394725435885,11.876811504364014,0.0005463922553472,0.0047685429814983,0.0001508148226381,0.0054657500594837,Italy,ITA,abruzzo,,,Windows-10-10.0.19045-SP0,3.9.19,2.8.3,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,13.4024,42.3532,31.671497344970703,machine,N,1.0
