total_emissions,node
9.33054488001085e-08,generate_query_node
9.871035197667895e-08,cache_context_node
0.0005164525050399047,model_generation_node
0.00032690678101950777,model_validation_node
0.0004635223407568891,model_validation_node
2.790495310495515e-07,model_validation_node
2.3549481020010773e-07,model_generation_node
2.2558744980385995e-07,model_validation_node
3.1179610617154406e-07,model_validation_node
1.240145931673264e-07,model_validation_node
0.0015953126174363989,FILE_ex03_writer0001.bpmn
