file_name,execution_time
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,31.97728681564331
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,74.75103235244751
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,57.29716372489929
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,91.62025833129883
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,41.180776596069336
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,58.21080279350281
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,73.42634296417236
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,133.0879602432251
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,99.99320197105408
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,87.71485090255737
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,90.16916275024414
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,32.75594735145569
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,32.40244936943054
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,56.92435383796692
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,78.59514164924622
TOTAL_APP,1041.2084197998047
