file,total_tokens,execution_time,tokens_per_second,total_cost
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,6584,5.9471824169158936,1107.0788717145738,0.000792
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,7494,16.76925539970398,446.88925187055645,0.0011137999999999999
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird_1_0.hepsy,7340,27.22803497314453,269.5750907929847,0.0011004
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,6383,4.6576828956604,1370.4239088382533,0.0007692999999999999
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird_1_0.hepsy,5052,6.058862686157227,833.8198539376671,0.0006364
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,6383,0.003007650375366211,2122254.651763773,0.0007692999999999999
2024-02-14 14.40 02%20-%20RT%20App-representations.aird_1_0.hepsy,5050,4.786596298217773,1055.0294374899136,0.0006362
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,6333,5.295941352844238,1195.8213994569255,0.0007768999999999999
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird_1_0.hepsy,5183,5.7598793506622314,899.8452371062415,0.0006620999999999999
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,6482,5.6721107959747314,1142.7844471232852,0.0008096
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_0.hepsy,5323,5.993006944656372,888.2018741437001,0.0006963
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird_1_1.hepsy,5358,6.629596710205078,808.1939572210052,0.0007042
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,6143,0.002000093460083008,3071356.475384432,0.0007193
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_0.hepsy,4748,5.0395989418029785,942.1384627684965,0.0005826
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_1.hepsy,4907,9.258144855499268,530.019790853162,0.0006161
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_1_2.hepsy,4961,4.4501051902771,1114.8051086161151,0.0006259
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_2_0.hepsy,4748,0.0019998550415039062,2374172.0782069624,0.0005826
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird_2_1.hepsy,4911,4.711202621459961,1042.4089971486142,0.0006173
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,6354,4.949961423873901,1283.646367293764,0.0007781999999999999
2024-02-14 15.51 06%20-%20Sobel-representations.aird_1_0.hepsy,4958,4.30940580368042,1150.5066419518098,0.0006102
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,6391,5.232027292251587,1221.5150348058778,0.0007829
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,6238,8.304739713668823,751.1373282094364,0.0007467999999999999
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird_1_0.hepsy,4928,7.745434045791626,636.2458153881719,0.0006203999999999999
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,6304,5.148180246353149,1224.5103509080916,0.0007635999999999999
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_0.hepsy,5021,5.160835027694702,972.9045732048588,0.0006387
2024-02-14 17.00 09%20-%20Susan-representations.aird_1_1.hepsy,5054,7.582260370254517,666.5558492065277,0.0006436
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,6415,6.213557958602905,1032.4197573659374,0.0007867
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,6398,6.061660051345825,1055.4864419655964,0.0007842
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,6299,6.247222185134888,1008.2881340427297,0.0007629
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird_1_0.hepsy,5083,5.523238182067871,920.2934641679624,0.0006435
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,6285,4.290679216384888,1464.803049363226,0.0007515
