File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,399,0.706617647,487,0.812620239,0.99112426,0.831109581,0.919956709,0.748710608,0.632500567,0.543735285,0.74137931,0.591836735,0.462184874,0.375,0.851485149,0.743589744,0.632183908,0.545454545,0.72,0.543478261,0.425675676,0.357142857
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,1436,0.606467525,1613,0.741216108,0.993990385,0.747828937,0.827472751,0.574100715,0.42165886,0.240374025,0.457142857,0.314049587,0.208053691,0.145348837,0.62745098,0.477987421,0.344444444,0.253807107,0.41046832,0.268656716,0.178654292,0.107221007
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,1791,0.351086957,1929,0.508284476,0.997382199,0.684658549,0.267558763,0.082414748,0.072222222,0.070161949,0.256756757,0.154411765,0.102409639,0.079787234,0.408602151,0.267515924,0.18579235,0.147783251,0.174242424,0.088339223,0.06993007,0.059233449
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,520,0.515377446,611,0.672737011,0.982553529,0.783340158,0.654253139,0.3515721,0.252844902,0.178226558,0.472727273,0.284090909,0.206185567,0.155339806,0.641975309,0.442477876,0.341880342,0.268907563,0.4,0.225806452,0.162790698,0.121212121
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,656,0.501519757,861,0.656835393,0.956216216,0.781529316,0.624800579,0.35695791,0.243404458,0.144371686,0.360655738,0.203883495,0.130081301,0.081481481,0.530120482,0.338709677,0.230215827,0.150684932,0.365517241,0.195121951,0.121387283,0.072625698
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,796,0.528156491,945,0.668769716,0.992282249,0.764097487,0.707777258,0.407255745,0.300578593,0.169270491,0.406779661,0.222222222,0.123966942,0.079710145,0.578313253,0.363636364,0.220588235,0.147651007,0.364705882,0.191709845,0.117647059,0.071090047
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,1555,0.363226863,1623,0.523067881,0.997998666,0.676873382,0.613668715,0.324534721,0.215463011,0.125485026,0.481481481,0.274725275,0.17699115,0.121212121,0.65,0.431034483,0.30075188,0.216216216,0.220883534,0.126865672,0.086956522,0.060498221
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,503,0.656185919,627,0.770917062,0.987840467,0.820651627,0.897760489,0.683466387,0.557217378,0.39329899,0.316455696,0.174242424,0.108280255,0.061111111,0.480769231,0.296774194,0.195402299,0.115183246,0.477707006,0.256830601,0.163265306,0.09178744
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,787,0.462064252,1043,0.604474782,0.952329361,0.753965631,0.587696142,0.25139421,0.135113205,0.123955302,0.302631579,0.169354839,0.117241379,0.086419753,0.464646465,0.289655172,0.209876543,0.159090909,0.316770186,0.153846154,0.100529101,0.078534031
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,1085,0.408074195,1205,0.561020036,0.989561587,0.710541185,0.517185687,0.391405995,0.292822149,0.192497626,0.342105263,0.201550388,0.128205128,0.079545455,0.509803922,0.335483871,0.227272727,0.147368421,0.272222222,0.170103093,0.108374384,0.072115385
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,364,0.700411523,442,0.814907873,0.96503856,0.818074462,0.943650807,0.780363483,0.65923122,0.522586765,0.391304348,0.245614035,0.164179104,0.112582781,0.5625,0.394366197,0.282051282,0.202380952,0.647540984,0.381944444,0.25477707,0.167664671
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,2314,0.340176789,2404,0.5,0.996186845,0.652695311,0.861771541,0.781981572,0.687722045,0.568060453,0.428571429,0.268907563,0.164383562,0.098265896,0.6,0.42384106,0.282352941,0.178947368,0.24057971,0.167123288,0.118733509,0.079283887
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,950,0.46599213,1071,0.6129382,0.9921875,0.724834425,0.649775728,0.446025852,0.360352435,0.248788165,0.342465753,0.185483871,0.129251701,0.089820359,0.510204082,0.31292517,0.228915663,0.164835165,0.331395349,0.176165803,0.125,0.087804878
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,3083,0.230596456,3146,0.370296237,0.977876106,0.614089629,0.520170001,0.32797901,0.227012437,0.170547608,0.428571429,0.235849057,0.157480315,0.110344828,0.6,0.381679389,0.272108844,0.198757764,0.12590799,0.066820276,0.047727273,0.036117381
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,1972,0.346587144,2055,0.506839453,0.985145889,0.661761431,0.70089722,0.469095869,0.357336972,0.229697574,0.482758621,0.315217391,0.209090909,0.152,0.651162791,0.479338843,0.345864662,0.263888889,0.218068536,0.137426901,0.099431818,0.072423398
