File,Levenshtein-Dist,Levenshtein-Sim,LCS-Dist,LCS-Sim,Overlap,Jaro-Sim,1-cosine,2-cosine,3-cosine,4-cosine,1-jaccard,2-jaccard,3-jaccard,4-jaccard,1-sorensen_dice,2-sorensen_dice,3-sorensen_dice,4-sorensen_dice,1-qgram,2-qgram,3-qgram,4-qgram
2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.hepsy,448,0.680911681,548,0.801736614,0.979519145,0.84264186,0.965480171,0.868743944,0.777119734,0.693073081,0.75,0.603960396,0.504132231,0.448529412,0.857142857,0.75308642,0.67032967,0.61928934,0.761538462,0.598591549,0.490066225,0.438709677
2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.hepsy,1604,0.560427514,1784,0.707253036,0.996533795,0.74285431,0.810565649,0.524413481,0.387984322,0.229933795,0.53030303,0.371681416,0.222222222,0.142011834,0.693069307,0.541935484,0.363636364,0.248704663,0.427374302,0.269326683,0.173611111,0.105032823
2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.hepsy,1686,0.389130435,1792,0.549068948,0.999012346,0.685844164,0.812287558,0.483616856,0.340502612,0.219713929,0.394366197,0.198473282,0.115151515,0.07253886,0.565656566,0.331210191,0.206521739,0.1352657,0.314516129,0.153024911,0.091525424,0.059602649
2024-02-14 14.40 02%20-%20RT%20App-representations.aird.hepsy,523,0.619912791,635,0.740710494,0.983277592,0.800579516,0.823467351,0.456979768,0.306794966,0.19917244,0.459016393,0.254901961,0.166666667,0.111111111,0.629213483,0.40625,0.285714286,0.2,0.5,0.257668712,0.16,0.104395604
2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.hepsy,606,0.594919786,752,0.73257468,0.971480308,0.826367877,0.823717879,0.424721546,0.264257998,0.154919334,0.430769231,0.225225225,0.143939394,0.093333333,0.602150538,0.367647059,0.251655629,0.170731707,0.516339869,0.243243243,0.145728643,0.086538462
2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.hepsy,630,0.626556017,782,0.756234414,0.982040816,0.81624979,0.837872367,0.546461496,0.426241342,0.286852681,0.421875,0.216216216,0.133333333,0.082802548,0.593406593,0.355555556,0.235294118,0.152941176,0.48603352,0.257142857,0.169642857,0.106382979
2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.hepsy,1418,0.419328419,1474,0.582199546,0.99594438,0.688613978,0.811110019,0.51979061,0.397396708,0.247455052,0.483333333,0.29,0.198347107,0.127659574,0.651685393,0.449612403,0.331034483,0.226415094,0.255905512,0.165441176,0.125,0.083044983
2024-02-14 15.51 06%20-%20Sobel-representations.aird.hepsy,756,0.541818182,957,0.692579505,0.966844044,0.811920878,0.629336777,0.299835299,0.193320573,0.057148689,0.294117647,0.148648649,0.091954023,0.06122449,0.454545455,0.258823529,0.168421053,0.115384615,0.361256545,0.156950673,0.089361702,0.049586777
2024-02-14 15.52 07%20-%20Roberts-representations.aird.hepsy,793,0.459809264,1007,0.656431252,0.911993451,0.801110713,0.540019299,0.086091323,0.057365729,0.052317016,0.282051282,0.151515152,0.097402597,0.069767442,0.44,0.263157895,0.177514793,0.130434783,0.291666667,0.103139013,0.065502183,0.052173913
2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.hepsy,874,0.523186034,983,0.679908824,0.989934575,0.759846463,0.862600071,0.629082677,0.511978348,0.334876479,0.367088608,0.233082707,0.147239264,0.089473684,0.537037037,0.37804878,0.256684492,0.164251208,0.412087912,0.256157635,0.171296296,0.100877193
2024-02-14 17.00 09%20-%20Susan-representations.aird.hepsy,457,0.610400682,579,0.74414494,0.981471084,0.838971849,0.873636818,0.545372544,0.414869907,0.335720796,0.405797101,0.217391304,0.151515152,0.109589041,0.577319588,0.357142857,0.263157895,0.197530864,0.52,0.261744966,0.17721519,0.128834356
2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.hepsy,2281,0.349586541,2406,0.510776739,0.995590829,0.660111426,0.808185835,0.570128087,0.423035898,0.260739882,0.346666667,0.204724409,0.122580645,0.065217391,0.514851485,0.339869281,0.218390805,0.12244898,0.224089636,0.135770235,0.087939698,0.0486618
2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.hepsy,841,0.527262507,1001,0.674683133,0.988355167,0.772008904,0.895461173,0.704787163,0.598698657,0.44349781,0.345679012,0.205882353,0.141104294,0.095744681,0.513761468,0.341463415,0.247311828,0.174757282,0.427777778,0.256157635,0.182242991,0.120535714
2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.hepsy,2827,0.294484652,2928,0.449209932,0.981577704,0.636872303,0.781772787,0.574739458,0.452866787,0.287422861,0.385714286,0.228813559,0.144827586,0.094674556,0.556701031,0.372413793,0.253012048,0.172972973,0.179425837,0.105855856,0.072368421,0.047311828
2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.hepsy,1708,0.434062293,1822,0.598501543,0.985576923,0.696680921,0.803394599,0.579812105,0.460837954,0.309876497,0.453125,0.280373832,0.184615385,0.126666667,0.623655914,0.437956204,0.311688312,0.224852071,0.280487805,0.174157303,0.124324324,0.083769634
